Frequenz	Amplitude
Hz	9-4-13mm
10819,16039	0,04076
10828,75659	0,04114
10838,47234	0,04091
10849,54187	0,04169
10859,04922	0,04346
10868,67056	0,04423
10878,40723	0,04446
10889,40809	0,04655
10898,93811	0,04872
10908,58295	0,04994
10918,33502	0,05075
10929,27236	0,05444
10938,81451	0,05707
10948,46872	0,05841
10959,65629	0,05933
10969,09689	0,06225
10978,64118	0,06223
10988,31312	0,05954
10999,42348	0,05610
11008,89990	0,05294
11018,53194	0,04788
11028,30903	0,04283
11039,29947	0,04040
11048,81601	0,03835
11058,44995	0,03491
11068,22324	0,03075
11079,12306	0,02801
11088,70333	0,02497
11098,41792	0,02184
11109,52436	0,01915
11119,02139	0,01759
11128,64377	0,01573
11138,38957	0,01389
11149,39389	0,01259
11158,92410	0,01163
11168,57772	0,01051
11178,34859	0,00940
11189,26909	0,00877
11198,82439	0,00815
11208,50434	0,00739
11218,29293	0,00665
11229,15070	0,00632
11238,74846	0,00594
11248,46098	0,00557
11259,56524	0,00534
11269,05713	0,00536
11278,66601	0,00529
11288,39305	0,00521
11299,46002	0,00536
11308,97723	0,00567
11318,61330	0,00594
11328,35672	0,00624
11339,36990	0,00701
11348,90991	0,00785
11358,56203	0,00873
11369,81273	0,00982
11379,27077	0,01172
11388,81959	0,01371
11398,47029	0,01584
11409,67205	0,01864
11419,09857	0,02222
11428,60797	0,02509
11438,23446	0,02658
11449,36969	0,02726
11458,82359	0,02702
11468,44690	0,02524
11478,22170	0,02291
11489,20266	0,02163
11498,76602	0,02026
11508,46413	0,01867
11519,62898	0,01720
11529,11462	0,01679
11538,71726	0,01598
11548,44461	0,01502
11559,50316	0,01442
11569,01881	0,01422
11578,65345	0,01369
11588,40867	0,01302
11599,37747	0,01288
11608,92206	0,01274
11618,58897	0,01233
11628,36871	0,01183
11639,25327	0,01194
11648,82839	0,01181
11658,52636	0,01145
11669,63970	0,01115
11679,13416	0,01132
11688,74130	0,01116
11698,47044	0,01084
11709,50030	0,01077
11719,02229	0,01088
11728,66180	0,01071
11738,41897	0,01040
11749,36697	0,01052
11758,91702	0,01057
11768,58830	0,01037
11778,37211	0,01007
11789,23926	0,01033
11798,82077	0,01031
11808,52292	0,01010
11819,61970	0,00998
11829,11847	0,01019
11838,73087	0,01012
11848,46400	0,00988
11859,47903	0,00992
11869,00517	0,01004
11878,65004	0,00993
11888,41163	0,00968
11899,34503	0,00985
11908,89993	0,00991
11918,57799	0,00975
11929,73764	0,00951
11939,21814	0,00980
11948,80388	0,00980
11958,51266	0,00961
11969,59293	0,00954
11979,09918	0,00975
11988,71821	0,00969
